78.2729, 60.4618, 14.7557
38.6178, -20.795, -89.8679
-56.4417, 81.9521, -9.90936
-70.5891, 70.606, 5.65508
-29.3711, 65.7383, -69.396
-13.6572, 98.6731, 8.78018
-7.65517, 24.7178, -96.5941
-80.0856, -36.0257, -47.8378
5.63944, -79.1916, 60.802
-58.7597, 44.0279, -67.8884
77.1168, -63.6629, -0.180059
32.6691, -1.10296, 94.5067
94, 30.8746, -14.5177
34.357, 93.7035, -6.26545
-50.8719, -52.0087, -68.6087
30.5419, 89.8528, -31.5226
52.1009, 51.0158, -68.4317
-2.70128, -62.5016, 78.0145
86.5373, -33.5921, 37.1868
-46.6507, 77.4161, 42.7839
-7.36742, -69.0601, 71.9474
-19.3822, -71.7322, -66.924
-1.71414, -97.9549, -20.0476
53.4971, 68.4999, 49.4552
7.45382, 3.00584, 99.6765
47.5126, -63.1766, -61.2476
60.9618, 54.1577, 57.8845
99.0337, 8.89214, -10.6418
-60.9308, 17.9048, 77.2454
-33.7193, -79.4884, -50.444
89.0783, 44.6046, -8.68862
29.5004, 94.7077, 12.656
-23.0716, 89.0372, -39.2438
10.9291, 98.5912, 12.6621
-96.7176, -20.079, -15.5736
51.6795, 81.651, -25.7363
97.3126, -23.0124, -0.827052
81.9357, -41.8766, -39.1522
-40.3366, 67.2878, 62.0106
76.5263, -2.31923, 64.33
99.6294, -1.24184, 8.51161
-41.9069, -41.9974, 80.4987
-54.0559, 22.3004, 81.1213
48.1938, 15.1361, -86.3033
-15.2782, 59.4777, -78.9239
10.0172, -83.2171, 54.5396
29.2436, 93.9466, 17.8564
-76.6969, -58.8345, -25.6142
-97.3147, 20.8852, 9.67742
-64.9806, -73.4488, -19.5654
33.4753, -62.0023, -70.9586
-17.6022, -95.223, -24.955
-70.1554, 70.0378, -13.1504
-5.88607, -77.3172, 63.1458
82.2344, -55.8204, -11.0263
32.1018, 79.5284, 51.4267
-31.0869, -92.7088, -20.9449
-58.5794, 79.2596, -16.9225
87.5083, 48.3847, 1.10782
-66.807, -56.7318, -48.1491
-35.0924, -90.4923, -24.0761
46.9755, 63.9045, -60.9058
66.6253, -73.0055, -15.2074
-42.6668, -37.4749, -82.3115
85.7686, 23.8778, -45.5367
93.1799, -13.8406, -33.5551
-84.2598, -39.134, 36.9976
42.3894, 81.8229, 38.8348
42.3168, -45.6081, 78.2891
-2.54137, -71.1285, -70.2445
-33.623, 64.072, 69.0237
47.9151, 25.0244, 84.1304
40.8514, -86.811, -28.1961
-94.3752, 31.8119, -9.01822
-29.6474, 93.7531, 18.2043
-99.7596, -0.75562, 6.88803
-31.8635, 64.4883, 69.4693
-34.3597, 80.9548, -47.5997
73.2147, -19.2528, -65.3371
-10.3938, -65.6994, -74.6696
86.0408, -31.5896, 39.9884
61.0419, 26.7514, 74.5537
-81.1909, -12.6412, -56.9933
93.8806, -26.5634, -21.9275
36.7646, -36.4715, 85.5464
-41.6566, 85.5443, -30.7718
-61.2284, -1.94375, 79.0399
-20.9866, 81.1192, 54.5824
-51.4847, -17.1458, -83.9961
71.1055, 62.3204, -32.5602
-72.5141, 68.8438, 1.49236
26.9071, -96.3099, 0.637837
-73.8939, 67.3518, -1.85247
-90.7648, -18.5892, -37.6324
-77.2791, 59.8007, -21.2561
-4.00337, -14.7712, 98.822
-43.0568, -42.0228, 79.8761
-68.6194, 3.66799, -72.6493
-86.8914, 1.69138, -49.4675
21.3941, -94.696, 23.9784
-61.9778, 77.7636, -10.5625
-28.005, -30.1426, -91.1435
-53.6706, 54.1798, 64.684
-2.85486, -67.5565, 73.6747
-32.6893, -27.7378, -90.3439
-15.8208, 28.8449, 94.4334
-29.4647, -35.2589, 88.818
38.731, -55.4251, 73.6747
-56.1885, -39.1643, -72.8629
54.4799, -71.1825, -44.3281
16.8505, 17.1644, 97.0641
-67.4019, -61.057, -41.5815
75.5344, 33.2236, 56.4867
-53.2855, -52.6886, 66.216
-40.0472, 85.9347, 31.8033
-51.1561, -81.7404, 26.487
27.8594, -74.607, -60.4785
-76.4999, -64.1841, -5.30717
65.1188, -46.9368, -59.6362
-48.1227, -51.3597, 71.0379
-2.2801, 98.0505, 19.5166
42.1543, -54.2115, 72.692
-44.6866, 21.7845, 86.7672
-31.9153, 93.628, -14.6702
15.2236, 98.3661, -9.61028
71.1225, 59.3131, 37.73
52.1987, 58.9897, -61.6077
21.3954, -87.6373, 43.1501
15.0968, -59.3617, -79.046
-65.4091, -57.8287, -48.7594
59.6651, -75.2903, 27.7749
54.9686, -63.4807, 54.3016
0.237849, 84.094, 54.1124
99.1876, -9.48144, -8.48109
39.3483, 22.0925, 89.2392
-89.4996, 44.3336, -4.93484
-3.23465, 58.4619, 81.0663
6.72187, 61.8285, -78.3074
49.9846, 50.0446, 70.69
44.2129, 24.3464, -86.3277
39.5156, 15.2782, 90.582
81.246, -48.2552, 32.7189
-89.318, 40.1376, 20.2795
23.5081, -38.5335, -89.2331
54.5623, -83.523, -6.8453
-73.8, 55.2753, -38.7066
87.6026, 2.38592, 48.1674
95.8688, -27.9818, -5.11795
5.47552, 97.7727, 20.2612
-3.17812, 98.4738, -17.1117
87.54, -31.3423, -36.8023
76.4968, -63.1017, 12.9002
15.7292, -6.1162, 98.5656
22.0536, -95.3999, -20.3101
61.8186, 77.0926, -15.3356
-61.6873, 55.7727, 55.5345
-11.3484, 6.43333, 99.1455
-29.4625, -46.3818, 83.5505
64.6363, 27.8992, -71.0196
-41.0884, -66.6439, -62.212
30.0307, -87.3581, -38.2977
-39.2803, -91.7645, -6.02741
-25.9588, -64.9729, 71.4469
15.4319, -87.6606, -45.5794
23.5431, -25.4917, 93.7864
-25.8033, -92.1886, -28.9041
-52.9541, -17.9402, 82.9096
41.4471, 16.0433, -89.581
54.6543, 70.6215, 45.0056
-19.501, -18.3089, -96.3561
80.3818, -42.571, 41.551
-32.9253, -90.6313, 26.4931
46.0685, 68.637, 56.2731
-84.7087, -11.4804, 51.8906
46.5989, 36.8155, -80.4559
-55.3577, 21.2266, -80.5292
10.8756, -53.1926, 83.9778
74.4652, -12.0845, 65.6423
57.2402, -60.6576, -55.1744
-78.5416, 21.9551, 57.8722
0.048664, -12.2305, 99.2492
-52.5146, 35.8309, 77.1905
92.492, -4.29511, 37.7728
-0.504053, 38.5128, 92.2849
1.13795, 78.3372, 62.1448
-52.4561, -49.458, 69.2984
59.1043, -23.795, -77.0745
14.6987, -77.9673, 60.8692
-52.8964, -79.715, -29.1116
-55.2438, 15.8775, -81.8293
-27.6552, -46.2135, -84.2586
-46.8715, -54.0774, 69.8477
-87.3836, 46.5908, -13.9073
-44.8617, -11.6913, -88.6044
-96.1783, -22.4231, -15.714
-69.5562, 52.5982, 48.9425
92.8956, 21.7611, 29.9478
26.6164, 76.1882, -59.0503
-39.2727, 32.7326, 85.9432
88.7351, 42.3872, -18.1494
44.4004, 66.1243, 60.4663
-91.8277, 27.0987, -28.8675
-31.7676, -92.4971, -20.8594
-39.7439, -91.0087, 11.7405
50.182, -83.9851, 20.6946
30.6117, 93.3959, -18.4423
31.1735, -30.783, -89.8923
97.3232, -7.68603, 21.659
61.6169, -47.3511, 62.9383
-92.4047, 35.2087, -14.89
-24.9202, -93.4365, -25.4677
-9.62415, 42.3533, 90.0754
-73.3822, 48.1135, 47.9598
-15.1536, -59.3229, -79.0643
70.6455, -54.0528, -45.6893
-78.1033, 58.7091, 21.2867
-21.2208, 55.0031, -80.7733
-88.0375, -41.8158, 22.3792
-9.77806, -95.1134, 29.2886
-7.44683, -86.8137, -49.0707
56.2485, 67.4017, -47.8866
-11.3212, 79.2208, 59.9658
79.0959, -49.4115, -36.0881
-95.8507, -10.6765, 26.4321
52.1598, -34.292, 78.1243
-79.9451, -9.06005, 59.386
-88.078, 35.8232, -30.9671
78.1282, 49.8757, -37.5286
48.1031, 24.8065, 84.0876
-20.1667, 25.9708, 94.4395
-30.0044, -87.2543, 38.554
-55.2289, 42.9242, 71.4652
-22.6247, -44.9191, 86.4315
28.2877, 84.7109, -44.9873
-68.8604, -61.2574, -38.8043
-91.4712, -25.948, -30.9793
-57.1414, -16.7436, 80.34
42.8801, -6.90812, 90.0754
97.9707, -18.7082, 7.19321
-87.3327, -17.2068, -45.5733
-32.8147, -87.3403, -35.9844
-73.9523, 62.2644, 25.5776
15.9834, -40.5345, 90.0082
69.6352, 27.9881, 66.0878
19.8917, -90.3812, 37.8887
-35.719, 73.6017, 57.506
99.7876, 5.74673, 3.06711
-99.1531, -4.89982, 12.0273
5.23998, -97.5888, -21.189
-57.5185, 79.3736, 19.7851
68.0962, -25.8194, -68.5293
96.8971, -1.65381, -24.662
-41.53, -17.3102, 89.3063
-51.9964, 44.8283, -72.7103
-19.671, 90.0772, 38.7188
-24.509, -20.9507, 94.6593
96.9363, 11.3906, 21.7627
-33.3489, 9.52937, 93.7925
64.3841, -27.0175, -71.5873
-13.9464, -97.0595, 19.6203
34.9563, -90.9943, -22.3182
-57.3508, -32.7593, -75.0847
86.3256, 46.7627, -19.0039
-78.732, 19.0574, -58.6352
-83.2211, -52.3998, -18.1249
39.9399, -90.627, -13.8401
-52.0511, 78.0832, -34.55
-2.18405, 19.9999, 97.9553
10.6488, 94.2471, 31.6874
-58.1947, 60.6244, -54.2039
49.9524, 45.0847, -73.9738
-61.5299, -64.6425, -45.1155
25.158, 56.2073, -78.7896
81.4289, -57.6083, -7.11386
80.8666, -17.9644, -56.0167
64.851, -46.1605, 60.5274
76.9633, -23.2023, -59.4836
55.304, -45.5488, -69.7623
38.1193, 88.7933, -25.7424
-9.14513, 96.7959, -23.3863
-9.67381, -86.1358, 49.8703
38.9524, 71.8499, -57.622
-89.7411, 10.7982, -42.7778
19.0325, -51.2987, 83.7031
49.8589, 49.6323, -71.0685
-82.668, -41.0286, 38.5052
7.55119, -99.5679, 5.40483
-10.9619, -77.9876, 61.626
14.0055, 1.35507, -99.0051
-34.2534, -89.1901, -29.5267
68.192, 33.2027, 65.1723
-39.7264, -79.9769, 45.0056
-68.9107, -25.6232, -67.7847
17.81, -94.9711, 25.7546
-54.5737, -64.4973, 53.4959
23.7467, 80.969, 53.6668
-6.64599, 32.8749, -94.2076
3.60304, -29.692, 95.4222
68.6685, 20.8742, 69.6341
-11.1137, 15.5868, 98.1506
-52.9525, 79.7996, -28.7759
-85.2824, 49.3451, 17.0873
-55.1293, -16.0852, 81.8659
-48.1627, 78.0513, -39.8541
67.6339, -66.5819, -31.5043
-90.248, -42.4846, -7.09555
-44.1574, 9.64526, 89.2026
-78.6097, 38.9393, 48.0026
-68.4542, 5.78272, -72.6676
-51.7327, -22.7013, 82.5129
16.1552, -89.359, -41.8806
40.4609, -55.2863, -72.8446
59.9299, -68.517, 41.3984
-1.89475, -95.6889, -28.9834
7.38368, -75.0023, -65.7277
56.0518, -36.406, -74.3828
-55.9664, -7.77087, -82.5068
77.4281, 62.1425, 11.9663
42.3755, -85.7429, 29.1971
47.7589, 86.6608, 14.4566
-3.20967, -4.8836, 99.8291
77.0862, 32.6262, -54.7105
-43.0511, 37.6373, 82.0368
32.9309, -86.9652, -36.7779
45.0201, 56.4534, 69.1824
-24.3948, 35.348, 90.3073
26.742, -3.64777, 96.2889
90.1641, 31.6007, -29.5267
-36.3952, -42.5974, -82.8303
98.1972, 13.0688, 13.657
-66.7204, 53.8333, 51.4817
18.9322, -93.2351, -30.8023
13.7355, -26.5256, 95.4344
-45.9156, -51.5994, 72.3136
98.9558, -10.3025, -10.0803
21.8847, 97.3013, 7.31529
18.4056, -89.8465, 39.8602
-94.208, 11.5373, 31.492
78.0757, 58.6298, -21.6041
0.905318, -24.74, -96.8871
-68.9181, 19.3648, 69.8233
90.598, -0.712286, -42.3261
-52.5227, -64.8477, -55.1012
91.5077, -32.2293, -24.2409
-22.9302, 89.7664, -37.6324
-24.8749, 95.921, -13.4312
-23.3189, -96.7634, -9.6469
-82.5069, -24.9167, 50.7126
95.4864, -29.6677, 1.47404
8.94558, -93.6292, -33.964
-91.3333, 32.3945, -24.6742
-2.24842, -80.1537, -59.7522
5.88746, 20.0887, -97.7844
81.4936, -51.8483, -25.895
85.675, -48.2327, -18.2592
-99.772, 6.65809, -1.10782
76.3971, -63.7367, 10.0558
19.369, 43.207, -88.0795
25.2653, 83.0706, 49.6078
82.7391, -32.0812, -46.0982
93.5706, 24.8744, -25.016
93.6741, 20.64, -28.2693
-95.5075, -27.4099, -11.2705
92.1214, 37.3957, 10.7334
8.73511, 9.04237, -99.2065
93.0808, 30.4738, -20.1819
-40.4208, -63.9035, 65.4408
-37.9381, 86.2416, 33.5124
-80.5218, 50.7218, -30.7169
17.5466, 97.375, 14.4993
46.8157, 80.8304, -35.7036
-99.8835, -4.80152, 0.491348
-73.0564, 31.5751, -60.5457
-7.14947, 11.3463, 99.0967
66.9424, 70.0189, 24.8207
-7.91796, -75.1772, -65.4653
-38.6939, -48.8175, -78.2281
-94.9621, -8.66424, -30.1187
-7.11402, -88.0892, -46.794
-39.6001, 8.63391, -91.4182
73.2649, 62.3246, 27.3476
25.4164, -52.9529, -80.932
77.2609, 62.8409, 9.04263
4.8122, -67.2113, -73.8884
-33.5833, 19.3886, 92.1751
44.5414, 20.1959, -87.225
17.877, 72.0256, 67.0278
-54.0179, -34.8131, 76.6167
-47.5714, -43.7117, 76.3298
-36.1651, -91.8448, -16.0192
76.47, -44.8057, -46.3118
-28.2233, 89.7281, -33.9457
-56.7082, 54.4825, -61.7725
1.40889, -9.89269, -99.4995
38.6031, 70.8162, 59.1174
40.8243, 88.5094, 22.3487
33.0625, 92.9761, -16.1962
14.3451, 36.4, -92.0286
-32.3344, 91.6238, 23.6549
20.8597, 61.7565, 75.8354
5.57061, -41.6279, 90.7529
62.5532, -57.9777, -52.208
-7.97274, 2.66703, 99.646
31.4725, -93.7691, 14.7252
-99.6487, 3.22082, 7.73034
6.25614, 86.4477, -49.8764
82.9045, 54.6415, -11.8809
42.1296, -33.1796, -84.405
65.1532, 25.6224, -71.4042
-67.5043, -73.7553, 1.82196
3.31187, -86.8586, -49.443
73.6459, -46.796, 48.851
25.2687, 77.1444, -58.3972
94.3306, 31.4649, -10.5686
25.0684, -96.7053, -4.43434
90.2444, 13.7408, -40.8307
-83.6765, -29.1559, -46.3485
39.7406, -39.4691, -82.8425
-27.4579, 75.6265, -59.386
-97.1351, 11.1025, 21.012
-25.7905, -36.4361, 89.4833
0.680613, -5.80416, 99.8291
16.2329, 84.328, -51.2375
67.661, 25.5803, 69.0481
92.0228, 19.1688, -34.1227
-30.6068, -90.0718, 30.8267
-73.9242, 31.2963, -59.6301
-17.6491, -20.1585, -96.3439
-90.282, 13.1537, 40.9406
58.2326, 31.6748, -74.8711
37.4642, 47.201, 79.8029
60.9266, -34.5003, 71.3981
-64.8464, 65.8142, 38.255
74.5299, 22.4843, -62.7674
4.88557, 77.6349, -62.8407
-2.47569, 60.5093, -79.577
23.1356, 85.6556, 46.1287
47.7676, -69.2011, 54.1246
50.3749, -42.9193, -74.9687
-56.0131, -45.9078, -68.9566
18.3078, 35.1244, 91.821
-47.8215, 60.931, 63.2496
39.4729, 91.3177, 10.1474
-43.9832, -42.9105, -78.8934
84.6276, -52.462, -9.26847
-12.1196, -99.1599, -4.51979
5.08466, -0.99219, -99.8657
36.4148, -57.2175, -73.4855
-49.8432, 50.2198, 70.6656
42.9852, 79.3249, 43.1257
-1.64391, -31.9309, -94.7508
88.4376, 17.3804, -43.321
36.7384, -88.3676, -29.0078
36.6207, -80.203, -47.1847
-12.8293, -64.8038, 75.0725
-56.9976, -78.2751, 24.9855
42.8045, -35.5582, -83.0866
5.18976, -34.9047, 93.5667
99.3632, 4.72877, 10.2268
-73.2069, 41.1673, 54.2772
63.4789, -35.401, 68.6819
4.48071, 99.899, -0.338755
71.6538, -47.7007, -50.8957
80.2905, 16.4199, 57.3046
11.4469, 83.2322, -54.2344
34.4716, -93.1857, -11.3193
-34.842, 61.8824, -70.4031
99.5639, -5.14023, -7.78527
-40.6833, -53.7409, -73.8701
32.2427, -77.4284, 54.4542
-64.7516, 71.7081, 25.7912
-34.0514, -13.8038, 93.0052
71.4503, 66.9151, 20.426
75.438, -55.526, 35.0139
74.6222, -29.4454, 59.7034
38.6614, -53.6865, 74.987
-58.0145, 20.652, -78.7896
-55.0733, -62.2744, 55.5773
-70.6195, -69.7748, -12.0151
98.2982, 10.215, 15.2684
43.8077, 52.6992, -72.8263
-23.0741, 85.4607, 46.5194
-86.308, -35.084, -36.3323
-31.0541, -24.7916, -91.7661
-72.2653, 38.1394, -57.6464
-5.10088, -76.9366, -63.6769
-68.1413, -7.10096, 72.8446
28.0286, 1.23157, 95.9838
-43.6526, 75.0204, -49.6628
-57.7659, 13.959, -80.4254
80.2175, 26.3477, -53.5813
95.3976, 14.6003, -26.194
91.3557, -17.9721, -36.4849
-27.0646, -96.2679, -0.0885037
38.8019, -79.3916, 46.8123
-78.3157, -54.8332, -29.3252
49.1787, -73.1192, 47.2762
-1.1516, -99.6739, 7.98669
95.0984, 8.68587, 29.6793
-69.9712, -71.2883, 4.69069
-73.0456, 65.5347, 19.2236
-7.91687, 31.8054, 94.4761
73.1309, -65.3963, -19.3701
90.0521, -41.311, 13.5655
-95.124, -20.0909, 23.4046
19.7087, -3.2178, 97.9858
-63.09, 26.1691, -73.0399
-45.6537, 79.5082, -39.9274
-97.8787, 0.891532, -20.4688
96.3202, 24.0885, -11.9236
10.3162, 96.4382, 24.3568
30.7827, -37.4377, -87.4691
-28.8414, -23.4998, -92.822
87.4241, 45.552, -16.7943
-33.4614, 92.3827, 18.5949
87.6152, 48.2027, 0.283822
-22.136, 62.382, -74.9565
75.4044, -33.8243, -56.3036
20.7313, 96.2156, -17.6855
-83.2807, -33.4077, 44.1389
-0.0285944, 66.2759, -74.8833
-13.1399, -90.8277, 39.7198
8.06212, 67.5209, -73.3207
-74.2219, 25.7818, 61.858
-55.7995, -28.1351, -78.0694
33.422, -1.00007, 94.2442
-34.5811, -32.1442, 88.1527
42.1789, 76.5357, 48.6129
7.43803, 63.6413, 76.7754
96.823, -24.985, 1.02237
37.9877, 20.7668, 90.1425
-17.5668, 92.9365, 32.4686
-99.7757, 5.92842, -3.10984
87.6372, -44.8541, 17.5451
-25.6371, 94.5209, -20.2124
-81.4123, 57.8664, 4.84939
-41.0671, -12.8762, -90.2646
20.4583, -71.3755, -66.9851
-66.5584, -43.9321, -60.332
-27.8882, 61.1866, -74.0165
-5.37139, 47.4985, -87.8353
-9.01537, -45.356, -88.6654
10.3964, -65.9203, 74.4743
44.8235, 89.2269, 5.42314
31.1293, 8.33281, 94.6654
64.5838, -75.8101, 9.04263
68.2985, 6.22488, 72.7775
34.1694, -74.3809, 57.445
14.8979, -79.0242, -59.4409
-28.5962, 90.4289, -31.6996
72.8054, -39.1324, -56.2853
3.37929, 72.8459, -68.4256
98.9563, 14.4078, 0.2472
51.9157, 10.2029, 84.8567
-20.7029, -93.5114, 28.7576
41.6414, 89.1099, 18.0395
37.8481, 83.2712, 40.4157
57.7629, 65.3031, -48.9792
-46.2298, -7.50689, 88.3541
33.4735, -89.9043, 28.2266
59.1048, -43.0166, 68.2363
66.5183, 12.3587, 73.6381
31.973, -70.1307, 63.7135
-78.1162, -37.1769, 50.1572
-92.2161, -23.636, 30.6192
64.9498, -68.511, -32.9814
47.233, -16.911, -86.5047
35.0515, 50.365, 78.9605
30.8454, -94.4147, -11.594
55.0246, 26.9614, -79.0277
29.3325, -59.9583, -74.4621
-92.9289, -29.4113, 22.3426
-89.4744, 28.4879, -34.3913
85.4383, -28.0806, 43.7239
-3.64102, -26.2322, -96.4293
-13.7598, 97.217, -18.9611
21.7476, 64.1012, 73.6076
-97.6493, 7.77773, -20.1025
12.0411, 94.9621, 28.9346
-35.7291, -93.2997, 4.31227
-21.0864, -39.011, -89.6298
2.04913, 26.0902, -96.5148
8.89667, 99.5665, -2.7131
-60.2277, 5.93793, -79.6075
-91.1932, -21.8887, 34.7087
-51.2069, 84.7196, -14.1575
46.306, 83.2675, 30.369
17.414, 89.082, 41.966
-3.45956, -53.2635, -84.5637
-46.217, -63.9844, -61.4002
-11.6782, 92.0293, -37.3394
77.7308, 33.304, -53.3738
56.7234, -69.3924, -44.3525
91.1841, 26.1029, 31.6874
99.0997, 13.0149, 3.14035
-54.1592, -49.9185, -67.6382
-79.1171, -60.6188, -8.11487
16.9487, -97.5913, -13.7364
-31.5302, -90.6723, -28.0068
57.6924, -62.9984, -51.9883
-64.6825, 33.7262, 68.4011
81.2194, 10.9995, -57.2924
95.7782, 25.9731, 12.3264
-12.0739, 99.2604, -1.26041
1.63193, 50.4153, 86.346
-26.5284, -1.07647, -96.411
87.7679, 41.9872, -23.1056
92.6862, -26.5906, 26.4992
-36.2424, 59.1642, -72.0145
-21.0537, 83.0175, 51.6221
43.9394, -2.01512, 89.8068
68.5836, 31.7015, 65.508
-26.0587, 78.6629, 55.974
-48.3021, -66.1468, -57.3717
-4.43692, 55.204, 83.2636
13.908, 67.2358, 72.7042
43.2228, 89.3037, -12.5156
75.4866, 60.0152, -26.4565
5.52936, -99.417, 9.25626
88.2459, 33.2854, 33.2377
-30.8757, -84.5849, 43.498
-60.6278, -27.4127, -74.6513
58.9805, 33.0111, -73.6991
80.6811, -0.17018, -59.0808
-70.6622, -65.4054, -26.9997
-81.8524, -54.23, -18.955
78.4289, -10.4685, 61.1499
81.3981, 22.1574, 53.6973
-2.75154, 85.2565, 52.1897
27.3783, -94.3561, 18.6377
72.0568, -52.3164, 45.5061
-13.6374, -96.0864, 24.1127
76.5178, 26.4396, 58.7024
-59.4409, 77.649, -20.9143
-47.2791, -83.6337, 27.7505
5.04225, 30.1645, -95.2086
-34.9699, 50.1144, -79.1559
-21.4054, -36.2572, -90.7041
-16.203, 78.5961, 59.6667
-93.8015, -19.1174, 28.9102
17.0352, 89.2326, 41.8012
46.9273, 37.2213, 80.0775
50.4798, -75.4906, -41.8683
39.5278, -85.1825, -34.373
-15.1232, 0.822941, 98.8464
89.8241, -38.6486, -20.9265
-71.4656, -56.0286, 41.8744
61.0363, -61.9353, -49.382
27.2958, -49.5745, -82.4458
-33.0357, 91.9779, -21.1829
48.307, 66.5949, -56.8468
-37.2326, -92.418, -8.52382
97.6651, -4.17881, 21.073
-51.4157, 31.9075, 79.6136
-12.5157, -30.1777, 94.5128
42.6799, 76.5051, 48.2223
31.409, 77.8982, 54.2711
5.75336, -68.6956, -72.4418
-42.3513, 4.47908, 90.4782
44.6852, -11.1024, 88.7692
-51.1207, -22.3042, 83.0012
-33.9502, -17.0041, -92.5108
-54.8518, 35.4399, -75.7317
-83.9681, 50.7362, 19.3701
42.1831, -84.9431, -31.7057
-9.40498, 44.5402, -89.0378
-7.02357, -6.29165, 99.5544
-24.1317, -36.0207, 90.112
94.7646, -27.8568, 15.6102
29.7157, 93.1915, -20.7923
-53.0815, 83.0007, 17.1239
34.7738, -90.4675, -24.6254
10.9678, 8.53603, 99.0295
-16.4203, 96.3561, 21.1158
41.8469, -83.1028, 36.6436
-26.6655, 65.4992, -70.7022
-73.1601, -31.4869, 60.4663
99.7615, -3.0617, 6.1861
-67.149, 72.8886, 13.3518
-73.961, 65.3137, 16.245
70.9821, -68.5767, -16.0863
-74.1288, 58.7157, 32.5175
-43.0823, -2.47695, -90.2097
-76.6926, -62.0738, 16.2816
72.0427, 41.786, -55.3514
18.722, 69.1572, 69.7623
-23.163, 51.4983, 82.5312
-68.7386, -72.4102, 5.63677
82.7782, 45.0466, 33.4452
60.7061, 76.0931, -22.9041
40.7878, -80.0801, 43.8581
99.1936, -3.48222, 12.186
64.8127, 51.8136, 55.8092
-9.15115, 99.5079, -3.79955
-15.165, -7.87765, 98.529
65.6242, 52.5862, -54.1124
-23.5611, 25.2719, -93.8414
-58.3738, -8.01387, -80.7978
-27.0122, 78.7001, 55.4674
-37.1384, 92.748, 4.30616
9.10725, -98.1022, 17.1178
-56.0031, 46.8592, -68.3218
-15.9851, -97.6425, 14.5054
74.1137, 47.9556, -46.9832
1.05843, -54.7799, 83.6543
-46.6556, -54.8401, -69.396
-94.7987, 15.0021, 28.074
-50.3873, 29.6727, 81.1213
-43.1877, 65.1924, 62.328
7.29013, 55.7786, -82.6777
52.3563, 76.286, 37.9376
39.1456, 86.3895, 31.6935
24.333, 85.6374, 45.5428
-38.574, 64.9673, 65.508
-49.4537, -0.59271, 86.9137
13.6115, -34.8518, -92.7366
84.9338, -51.6872, 10.7089
-76.2203, 8.69715, 64.1469
-31.3066, -94.809, 5.58184
79.6945, -33.4781, 50.2792
-27.425, 85.2445, 44.5112
32.383, -69.2283, -64.4887
26.9808, -92.7203, -25.9804
-1.16411, 16.872, 98.5595
86.7774, -26.4154, 42.0942
-69.0919, -7.60203, -71.8925
-3.52756, 90.9128, -41.5021
-53.8512, 2.96142, -84.2097
26.7593, -51.7255, 81.2922
-10.8357, 52.106, 84.6614
-60.4467, -76.2016, 23.2276
-90.8469, 41.6862, -3.01828
68.6887, -10.8904, 71.8558
52.5268, 1.71288, 85.0764
-47.4559, 29.425, -82.9585
32.8233, 79.4659, -51.0666
-53.5416, 28.0741, 79.6564
-92.0697, -16.0216, -35.5876
39.6476, -64.9884, -64.8427
-88.9455, 0.281418, 45.7015
39.8202, 54.0837, -74.0898
-32.7025, -8.04203, -94.1588
75.7539, 33.7719, 55.8641
26.0254, 76.3732, 59.0747
24.608, 74.9814, 61.4185
-33.8504, -22.5393, -91.3572
